시도,군구,관광지명,내/외국인,연도월,입장객수
경기도,안산시,아일랜드리조트,내국인,2019년 01월,5599.0
경기도,안산시,안산갈대습지공원,내국인,2019년 01월,4822.0
경기도,안산시,안산썰매장,내국인,2019년 01월,24292.0
경기도,안산시,안산어촌민속박물관,내국인,2019년 01월,2434.0
경기도,안산시,안산어촌민속박물관,외국인,2019년 01월,0.0
경기도,안산시,유리섬,내국인,2019년 01월,3669.0
경기도,안산시,유리섬,외국인,2019년 01월,50.0
경기도,안산시,제일컨트리클럽,내국인,2019년 01월,0.0
경기도,안산시,제일컨트리클럽,외국인,2019년 01월,0.0
경기도,안산시,종이미술관,내국인,2019년 01월,850.0
경기도,안산시,종현어촌체험마을,내국인,2019년 01월,0.0
경기도,안산시,탄도항,내국인,2019년 01월,3576.0
경기도,안산시,탄도항노을캠핑장,내국인,2019년 01월,50.0
경기도,안산시,풍도,내국인,2019년 01월,
경기도,안산시,호수공원야외수영장,내국인,2019년 01월,0.0
경기도,안산시,화랑오토캠핑장,내국인,2019년 01월,1507.0
경기도,고양시,123컨트리클럽,내국인,2019년 01월,1290.0
경기도,고양시,123컨트리클럽,외국인,2019년 01월,0.0
경기도,고양시,KINTEX(한국국제전시장),내국인,2019년 01월,202090.0
경기도,고양시,KINTEX(한국국제전시장),외국인,2019년 01월,367.0
경기도,고양시,고양꽃전시관,내국인,2019년 01월,1456.0
경기도,고양시,고양꽃전시관,외국인,2019년 01월,0.0
경기도,고양시,고양생태공원,내국인,2019년 01월,0.0
경기도,고양시,고양아람누리,내국인,2019년 01월,12213.0
경기도,고양시,고양아람누리,외국인,2019년 01월,0.0
경기도,고양시,고양어린이박물관,내국인,2019년 01월,21687.0
경기도,고양시,고양어울림누리,내국인,2019년 01월,8439.0
경기도,고양시,고양어울림누리,외국인,2019년 01월,0.0
경기도,고양시,고양원마운트,내국인,2019년 01월,83389.0
경기도,고양시,고양원마운트,외국인,2019년 01월,3064.0
경기도,고양시,고양종합운동장,내국인,2019년 01월,12500.0
경기도,고양시,고양종합운동장,외국인,2019년 01월,0.0
경기도,고양시,고양체육관,내국인,2019년 01월,8627.0
경기도,고양시,고양체육관,외국인,2019년 01월,0.0
경기도,고양시,김치스쿨,내국인,2019년 01월,0.0
경기도,고양시,김치스쿨,외국인,2019년 01월,18489.0
경기도,고양시,뉴코리아컨트리클럽,내국인,2019년 01월,522.0
경기도,고양시,뉴코리아컨트리클럽,외국인,2019년 01월,0.0
경기도,고양시,배다골테마파크,내국인,2019년 01월,10177.0
경기도,고양시,배다골테마파크,외국인,2019년 01월,27.0
경기도,고양시,서삼릉,내국인,2019년 01월,1909.0
경기도,고양시,서삼릉,외국인,2019년 01월,0.0
경기도,고양시,서오릉,내국인,2019년 01월,14694.0
경기도,고양시,서오릉,외국인,2019년 01월,23.0
경기도,고양시,송학김전시관,내국인,2019년 01월,
경기도,고양시,송학김전시관,외국인,2019년 01월,
경기도,고양시,아쿠아플라넷 일산,내국인,2019년 01월,48838.0
경기도,고양시,아쿠아플라넷 일산,외국인,2019년 01월,840.0
경기도,고양시,중남미문화원,내국인,2019년 01월,897.0
경기도,고양시,중남미문화원,외국인,2019년 01월,0.0
경기도,고양시,쥬쥬테마동물원,내국인,2019년 01월,5263.0
경기도,고양시,쥬쥬테마동물원,외국인,2019년 01월,585.0
경기도,고양시,증권박물관,내국인,2019년 01월,735.0
경기도,고양시,증권박물관,외국인,2019년 01월,0.0
경기도,고양시,평화누리길 4코스,내국인,2019년 01월,
경기도,고양시,평화누리길5코스,내국인,2019년 01월,
경기도,고양시,한양컨트리클럽,내국인,2019년 01월,1853.0
경기도,고양시,한양컨트리클럽,외국인,2019년 01월,0.0
경기도,고양시,항공우주박물관,내국인,2019년 01월,2370.0
경기도,고양시,항공우주박물관,외국인,2019년 01월,0.0
경기도,고양시,행주산성,내국인,2019년 01월,28464.0
경기도,고양시,행주산성,외국인,2019년 01월,870.0
경기도,과천시,경마공원,내국인,2019년 01월,239845.0
경기도,과천시,경마공원,외국인,2019년 01월,137.0
경기도,과천시,국립과천과학관,내국인,2019년 01월,100419.0
경기도,과천시,국립과천과학관,외국인,2019년 01월,0.0
경기도,과천시,국립현대미술관 과천관,내국인,2019년 01월,30378.0
경기도,과천시,국립현대미술관 과천관,외국인,2019년 01월,79.0
경기도,과천시,서울대공원,내국인,2019년 01월,34304.0
경기도,과천시,서울대공원,외국인,2019년 01월,467.0
경기도,과천시,서울랜드,내국인,2019년 01월,56033.0
경기도,과천시,서울랜드,외국인,2019년 01월,4218.0
경기도,과천시,추사박물관,내국인,2019년 01월,827.0
경기도,구리시,구리시 고구려 대장간마을,내국인,2019년 01월,1998.0
경기도,구리시,구리시 고구려 대장간마을,외국인,2019년 01월,27.0
경기도,구리시,동구릉,내국인,2019년 01월,3576.0
경기도,구리시,동구릉,외국인,2019년 01월,13.0
경기도,남양주시,광릉,내국인,2019년 01월,1890.0
경기도,남양주시,광릉,외국인,2019년 01월,0.0
경기도,남양주시,광릉컨트리클럽,내국인,2019년 01월,646.0
경기도,남양주시,광릉컨트리클럽,외국인,2019년 01월,0.0
경기도,남양주시,남양주역사박물관,내국인,2019년 01월,2177.0
경기도,남양주시,남양주유기농테마파크(남양주유기농박물관),내국인,2019년 01월,4580.0
경기도,남양주시,다산유적지,내국인,2019년 01월,10055.0
경기도,남양주시,모란미술관,내국인,2019년 01월,198.0
경기도,남양주시,모란미술관,외국인,2019년 01월,0.0
경기도,남양주시,몽골문화촌,내국인,2019년 01월,1086.0
경기도,남양주시,몽골문화촌,외국인,2019년 01월,0.0
경기도,남양주시,비전힐스컨트리클럽,내국인,2019년 01월,0.0
경기도,남양주시,비전힐스컨트리클럽,외국인,2019년 01월,0.0
경기도,남양주시,서호미술관,내국인,2019년 01월,1310.0
경기도,남양주시,서호미술관,외국인,2019년 01월,0.0
경기도,남양주시,양주컨트리클럽,내국인,2019년 01월,453.0
경기도,남양주시,양주컨트리클럽,외국인,2019년 01월,1.0
경기도,남양주시,우석헌자연사박물관,내국인,2019년 01월,1650.0
경기도,남양주시,우석헌자연사박물관,외국인,2019년 01월,0.0
경기도,남양주시,축령산자연휴양림,내국인,2019년 01월,3841.0
경기도,남양주시,축령산자연휴양림,외국인,2019년 01월,0.0
경기도,남양주시,홍유릉,내국인,2019년 01월,2720.0
경기도,남양주시,홍유릉,외국인,2019년 01월,46.0
경기도,오산시,경기도립 물향기수목원,내국인,2019년 01월,2720.0
경기도,오산시,경기도립 물향기수목원,외국인,2019년 01월,0.0
경기도,시흥시,갯골캠핑장,내국인,2019년 01월,0.0
경기도,시흥시,생금집,내국인,2019년 01월,453.0
경기도,시흥시,솔트베이 골프클럽,내국인,2019년 01월,3477.0
경기도,시흥시,솔트베이 골프클럽,외국인,2019년 01월,0.0
경기도,시흥시,시흥갯골생태공원,내국인,2019년 01월,7063.0
경기도,시흥시,시흥시연꽃테마파크,내국인,2019년 01월,4843.0
경기도,시흥시,아세코밸리 골프클럽,내국인,2019년 01월,1713.0
경기도,시흥시,영모재,내국인,2019년 01월,326.0
경기도,시흥시,오이도 함상전망대,내국인,2019년 01월,8857.0
경기도,시흥시,오이도 황새바위길,내국인,2019년 01월,22854.0
경기도,시흥시,용도수목원,내국인,2019년 01월,277.0
경기도,의왕시,바라산자연휴양림,내국인,2019년 01월,5066.0
경기도,용인시,경기도 어린이 박물관,내국인,2019년 01월,43836.0
경기도,용인시,경기도 어린이 박물관,외국인,2019년 01월,173.0
경기도,용인시,골드컨트리클럽,내국인,2019년 01월,3506.0
경기도,용인시,골드컨트리클럽,외국인,2019년 01월,6.0
경기도,용인시,국가보훈처 88골프장,내국인,2019년 01월,1476.0
경기도,용인시,국가보훈처 88골프장,외국인,2019년 01월,0.0
경기도,용인시,글렌로스 골프클럽,내국인,2019년 01월,1566.0
경기도,용인시,글렌로스 골프클럽,외국인,2019년 01월,0.0
경기도,용인시,남부컨트리클럽,내국인,2019년 01월,0.0
경기도,용인시,남부컨트리클럽,외국인,2019년 01월,0.0
경기도,용인시,농도원목장,내국인,2019년 01월,164.0
경기도,용인시,농도원목장,외국인,2019년 01월,26.0
경기도,용인시,레이크사이드컨트리클럽,내국인,2019년 01월,5911.0
경기도,용인시,레이크사이드컨트리클럽,외국인,2019년 01월,1.0
경기도,용인시,백남준 아트센터,내국인,2019년 01월,5697.0
경기도,용인시,백남준 아트센터,외국인,2019년 01월,21.0
경기도,용인시,수원컨트리클럽,내국인,2019년 01월,2424.0
경기도,용인시,수원컨트리클럽,외국인,2019년 01월,24.0
경기도,용인시,아시아나컨트리클럽,내국인,2019년 01월,2131.0
경기도,용인시,아시아나컨트리클럽,외국인,2019년 01월,0.0
경기도,용인시,양지파인리조트(스키밸리),내국인,2019년 01월,100706.0
경기도,용인시,양지파인리조트(스키밸리),외국인,2019년 01월,13528.0
경기도,용인시,에버랜드,내국인,2019년 01월,189807.0
경기도,용인시,에버랜드,외국인,2019년 01월,35977.0
경기도,용인시,용인 대장금 파크,내국인,2019년 01월,1586.0
경기도,용인시,용인 대장금 파크,외국인,2019년 01월,1085.0
경기도,용인시,용인 자연휴양림,내국인,2019년 01월,7112.0
경기도,용인시,용인 자연휴양림,외국인,2019년 01월,0.0
경기도,용인시,용인농촌테마파크,내국인,2019년 01월,7525.0
경기도,용인시,용인농촌테마파크,외국인,2019년 01월,0.0
경기도,용인시,용인문화유적전시관,내국인,2019년 01월,2324.0
경기도,용인시,용인문화유적전시관,외국인,2019년 01월,0.0
경기도,용인시,용인시 축구센터,내국인,2019년 01월,
경기도,용인시,용인시청소년수련원,내국인,2019년 01월,
경기도,용인시,용인컨트리클럽,내국인,2019년 01월,942.0
경기도,용인시,용인컨트리클럽,외국인,2019년 01월,0.0
경기도,용인시,용인포은아트홀,내국인,2019년 01월,
경기도,용인시,은화삼컨트리클럽,내국인,2019년 01월,6414.0
경기도,용인시,은화삼컨트리클럽,외국인,2019년 01월,11.0
경기도,용인시,이영미술관,내국인,2019년 01월,181.0
경기도,용인시,이영미술관,외국인,2019년 01월,0.0
경기도,용인시,지산컨트리클럽,내국인,2019년 01월,0.0
경기도,용인시,지산컨트리클럽,외국인,2019년 01월,0.0
경기도,용인시,청계목장,내국인,2019년 01월,0.0
경기도,용인시,청계목장,외국인,2019년 01월,0.0
경기도,용인시,캐리비안베이(워터파크),내국인,2019년 01월,62850.0
경기도,용인시,캐리비안베이(워터파크),외국인,2019년 01월,208.0
경기도,용인시,코리아컨트리클럽,내국인,2019년 01월,2350.0
경기도,용인시,코리아컨트리클럽,외국인,2019년 01월,0.0
경기도,용인시,태광컨트리클럽,내국인,2019년 01월,6732.0
경기도,용인시,태광컨트리클럽,외국인,2019년 01월,0.0
경기도,용인시,한국등잔박물관,내국인,2019년 01월,170.0
경기도,용인시,한국등잔박물관,외국인,2019년 01월,13.0
경기도,용인시,한국민속촌,내국인,2019년 01월,60179.0
경기도,용인시,한국민속촌,외국인,2019년 01월,22246.0
경기도,용인시,한성컨트리클럽,내국인,2019년 01월,1890.0
경기도,용인시,한성컨트리클럽,외국인,2019년 01월,0.0
경기도,용인시,한택식물원,내국인,2019년 01월,812.0
경기도,용인시,한택식물원,외국인,2019년 01월,0.0
경기도,용인시,한터조랑말농장,내국인,2019년 01월,0.0
경기도,용인시,한터조랑말농장,외국인,2019년 01월,0.0
경기도,용인시,한화호텔앤드리조트(플라자CC),내국인,2019년 01월,3112.0
경기도,용인시,한화호텔앤드리조트(플라자CC),외국인,2019년 01월,0.0
