시도,군구,관광지명,유료/무료,내/외국인,연도월,입장객수
경상남도,양산시,에덴밸리 컨트리클럽,유료,외국인,2018년 05월,0
경상남도,양산시,에이원 컨트리클럽,유료,내국인,2018년 05월,12967
경상남도,양산시,에이원 컨트리클럽,유료,외국인,2018년 05월,41
경상남도,양산시,통도 환타지아,유료,내국인,2018년 05월,41486
경상남도,양산시,통도 환타지아,유료,외국인,2018년 05월,0
경상남도,양산시,통도사,유료,내국인,2018년 05월,341447
경상남도,양산시,통도사,유료,외국인,2018년 05월,356
경상남도,양산시,통도파인이스트골프장,유료,내국인,2018년 05월,18509
경상남도,양산시,통도파인이스트골프장,유료,외국인,2018년 05월,-
경상남도,양산시,양산시립박물관,무료,내국인,2018년 05월,11301
경상남도,양산시,양산시립박물관,무료,외국인,2018년 05월,5
경상남도,양산시,양산타워,무료,내국인,2018년 05월,16815
경상남도,양산시,양산타워,무료,외국인,2018년 05월,106
경상남도,의령군,충익사,무료,내국인,2018년 05월,31156
경상남도,함안군,입곡군립공원,무료,내국인,2018년 05월,11517
경상남도,함안군,함안박물관,무료,내국인,2018년 05월,10656
경상남도,창녕군,산토끼 노래동산,유료,내국인,2018년 05월,22279
경상남도,창녕군,산토끼 노래동산,유료,외국인,2018년 05월,-
경상남도,창녕군,우포늪 생태관,유료,내국인,2018년 05월,5624
경상남도,창녕군,우포늪 생태관,유료,외국인,2018년 05월,15
경상남도,창녕군,우포생태촌 유스호스텔,유료,내국인,2018년 05월,1096
경상남도,창녕군,창녕박물관,유료,내국인,2018년 05월,0
경상남도,창녕군,창녕박물관,유료,외국인,2018년 05월,-
경상남도,창녕군,화왕산군립공원,유료,내국인,2018년 05월,25497
경상남도,창녕군,화왕산군립공원,유료,외국인,2018년 05월,-
경상남도,창녕군,화왕산자연휴양림,유료,내국인,2018년 05월,999
경상남도,창녕군,박진전쟁기념관,무료,내국인,2018년 05월,1009
경상남도,창녕군,부곡온천 르네상스관,무료,내국인,2018년 05월,4052
경상남도,창녕군,비봉리패총전시관,무료,내국인,2018년 05월,431
경상남도,고성군,고성탈박물관,유료,내국인,2018년 05월,745
경상남도,고성군,고성탈박물관,유료,외국인,2018년 05월,-
경상남도,고성군,공룡박물관,유료,내국인,2018년 05월,34881
경상남도,고성군,공룡박물관,유료,외국인,2018년 05월,42
경상남도,고성군,당항포,유료,내국인,2018년 05월,51553
경상남도,고성군,당항포,유료,외국인,2018년 05월,0
경상남도,고성군,고성박물관,무료,내국인,2018년 05월,2909
경상남도,고성군,고성박물관,무료,외국인,2018년 05월,-
경상남도,남해군,남해유배문학관,유료,내국인,2018년 05월,3779
경상남도,남해군,남해유배문학관,유료,외국인,2018년 05월,0
경상남도,남해군,원예예술촌,유료,내국인,2018년 05월,73250
경상남도,남해군,원예예술촌,유료,외국인,2018년 05월,-
경상남도,남해군,이순신영상관,유료,내국인,2018년 05월,2707
경상남도,남해군,이순신영상관,유료,외국인,2018년 05월,-
경상남도,남해군,파독전시관,유료,내국인,2018년 05월,16943
경상남도,남해군,파독전시관,유료,외국인,2018년 05월,-
경상남도,하동군,구재봉 자연휴양림,유료,내국인,2018년 05월,1444
경상남도,하동군,금오산 스윙점프,유료,내국인,2018년 05월,50
경상남도,하동군,금오산 짚와이어,유료,내국인,2018년 05월,4260
경상남도,하동군,삼성궁,유료,내국인,2018년 05월,15532
경상남도,하동군,삼성궁,유료,외국인,2018년 05월,121
경상남도,하동군,지리산생태과학관,유료,내국인,2018년 05월,5834
경상남도,하동군,지리산생태과학관,유료,외국인,2018년 05월,0
경상남도,하동군,지리산쌍계사,유료,내국인,2018년 05월,22987
경상남도,하동군,지리산쌍계사,유료,외국인,2018년 05월,406
경상남도,하동군,최참판댁,유료,내국인,2018년 05월,44715
경상남도,하동군,최참판댁,유료,외국인,2018년 05월,213
경상남도,하동군,하동군 청소년수련원,유료,내국인,2018년 05월,3319
